folio,entidad,control,viv_sel,num_hog,hog_mud,n_ren_el,cd,periodo,sexo,edad,nivel,anio,cond_act,p1,p2,p3_1,p3_2,p3_3,p3_4,p3_5,p4,p5,p6_1,p6_2,p6_3,p6_4,p6_5,p6_6,p7,p7_3,p8_1,p8_2,p9,p10,p11,p12_1,p12_2,p12_3,p12_4,p12_5,p12_6,p12_7,p12_8,p12_9,p13,p13_3,p14_1,p14_2,p15,p16,p17,p18_1,p18_2,p18_3,p18_4,p18_5,p19,p19_3,p20_1,p20_2,p21,p26,p27,p28,p29,p30,p31,p32,p33_1,p33_2,p33_3,p33_4,p34_1,p34_2,p34_3,p34_3_1,p34_4,p34_4_1,p35,p36_1,p36_2,p36_3,p36_4,factor,h_lec,mat_lec,perslec,l_format,r_format,p_format,perslecl,material_leido,cond_act_segmentado,nivel_segmentado
12B202,19,40204,1,1,0,5,3,223,1,23,4,2,1,1,2,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,2,0,2,4,1,0,2,2,2,2,2,1,1,2,1,1,1,2,2,1,1,63663,3,3,1,0,0,0,2,0,2,1
11B202,19,40205,3,1,0,2,3,223,2,40,7,5,1,1,1,2,2,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,2,0,2,1,2,120,2,0,4,4,2,0,2,2,2,2,2,2,2,0,2,0,1,2,2,2,2,14113,1,3,1,0,0,2,1,1,2,2
11B202,19,40211,3,1,0,3,3,223,2,22,7,4,1,1,1,2,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,1,2,2,2,2,2,2,3,50,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,15,2,0,4,3,1,0,2,2,2,1,2,2,2,0,1,1,1,3,1,1,2,32302,1,3,1,0,2,0,1,2,2,2
11B202,19,40211,4,1,0,1,3,223,1,56,3,3,1,1,1,1,2,2,2,2,2,5,2,2,1,2,2,2,2,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,2,0,3,3,1,0,2,2,2,2,2,2,2,0,2,0,1,2,2,2,2,8370,1,1,1,2,0,0,1,2,2,1
11B202,19,40211,1,1,0,3,3,223,1,22,3,3,4,1,2,2,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,2,2,2,2,2,2,2,2,2,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,20,2,0,3,2,2,0,2,2,2,2,2,2,2,0,1,1,1,1,1,1,2,37668,3,3,1,0,2,0,1,1,1,1
11B202,19,40211,2,1,0,1,3,223,1,38,4,3,1,1,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,2,2,2,2,0,2,0,1,2,2,1,3,20780,4,4,2,0,0,0,2,0,2,1
11B214,19,40236,2,1,0,1,3,223,1,42,3,3,1,1,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,2,2,2,1,2,0,1,1,1,2,2,1,1,16243,4,4,2,0,0,0,2,0,2,1
11B214,19,40236,1,1,0,3,3,223,2,20,7,2,1,1,1,2,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,1,2,2,2,2,2,2,2,2,1,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,10,1,5,2,3,1,0,1,2,2,1,1,1,2,0,1,2,1,2,1,1,1,33664,1,3,1,0,1,0,1,2,2,2
11B214,19,40236,3,1,0,3,3,223,2,36,3,3,1,1,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,2,1,1,2,0,1,1,1,1,1,1,1,19086,4,4,2,0,0,0,2,0,2,1
11B214,19,40236,4,1,0,1,3,223,1,59,3,2,1,1,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,2,2,2,2,2,1,3,2,0,1,2,2,2,2,6542,4,4,2,0,0,0,2,0,2,1
12A208,19,40241,4,1,0,2,3,223,2,41,7,5,7,1,1,1,2,2,2,1,2,4,2,2,2,1,1,2,3,300,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,2,0,3,3,1,0,2,2,2,2,2,1,1,2,1,1,1,1,1,1,1,14965,1,2,1,2,0,0,1,2,0,2
12A208,19,40241,1,1,0,3,3,223,2,28,8,2,1,1,1,1,2,2,2,1,3,1,2,1,2,2,2,2,1,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,2,0,3,4,1,0,2,2,2,2,2,2,2,0,1,1,1,1,1,1,1,24368,1,2,1,1,0,0,1,3,2,2
12A208,19,40241,2,1,0,2,3,223,2,55,3,3,7,1,1,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,2,2,2,2,2,2,0,2,0,1,2,1,1,1,13701,2,4,2,0,0,0,2,0,0,1
11A208,19,40245,3,1,0,3,3,223,1,39,3,3,1,1,1,2,2,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,2,1,1,1,1,2,0,2,1,2,25,2,0,3,3,2,0,2,2,2,2,2,1,2,0,2,0,1,1,1,1,1,31419,1,3,1,0,0,2,1,3,2,1
11A208,19,40245,4,1,0,2,3,223,2,40,3,3,7,1,1,2,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,2,2,1,2,2,2,2,1,2,2,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,15,2,0,2,3,2,0,2,2,2,2,2,2,2,0,2,0,1,1,1,1,1,12306,1,3,1,0,2,0,1,2,0,1
11A208,19,40245,1,1,0,2,3,223,2,54,2,3,7,1,1,1,2,2,2,2,1,4,2,2,2,1,2,2,2,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2,0,1,2,2,0,2,2,2,2,2,1,2,0,2,0,1,2,1,1,2,25385,1,1,1,2,0,0,1,1,0,0
11A208,19,40245,2,1,0,2,3,223,2,56,3,1,1,1,1,2,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,2,2,1,2,2,2,2,1,2,2,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,15,2,0,2,3,2,0,2,2,2,2,2,1,1,2,2,0,1,2,1,2,2,11267,1,3,1,0,2,0,1,2,2,1
11A208,19,40248,3,1,0,3,3,223,1,31,4,2,1,1,1,2,2,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,1,1,1,1,2,0,2,1,2,10,1,6,4,3,2,0,2,2,2,2,2,1,1,2,1,1,1,1,1,1,1,38239,1,3,1,0,0,2,1,1,2,1
11A208,19,40248,4,1,0,1,3,223,2,40,3,3,1,1,1,1,2,2,2,1,1,4,2,2,1,2,2,2,3,180,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1,5,1,4,1,0,2,2,2,2,1,1,1,1,1,2,1,1,1,1,1,23212,1,2,1,2,0,0,1,1,2,1
11A208,19,40248,1,1,1,1,3,223,1,39,4,3,1,1,1,1,2,2,2,1,20,1,1,2,2,2,2,2,1,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,2,0,3,3,1,0,2,2,2,2,2,1,1,2,1,5,1,1,1,1,1,9877,1,2,1,1,0,0,1,20,2,1
11A208,19,40248,2,1,0,1,3,223,2,36,3,3,7,1,1,1,1,2,2,2,2,5,2,2,1,2,2,2,2,0,2,1,1,1,5,2,2,2,2,1,2,2,2,2,2,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,30,2,0,2,2,2,0,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,30950,1,2,1,2,2,0,1,3,0,1
11B214,19,40280,2,1,0,1,3,223,1,50,2,4,8,1,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,2,2,2,2,2,2,0,2,0,1,2,2,2,2,8501,4,4,2,0,0,0,2,0,0,0
11B214,19,40280,1,1,0,1,3,223,1,27,7,5,1,1,1,1,2,1,2,1,2,3,1,2,2,2,2,2,3,500,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,1,1,2,3,25,2,1,1,20,2,0,2,4,2,0,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,8393,1,2,1,1,0,2,1,3,2,2
11B214,19,40280,4,1,0,1,3,223,2,60,2,6,1,1,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,2,2,2,2,2,0,1,2,2,0,0,0,0,6220,4,4,2,0,0,0,2,0,2,0
11B214,19,40280,3,1,0,2,3,223,2,30,3,3,7,1,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,2,2,2,2,0,2,0,1,2,2,2,2,14749,4,4,2,0,0,0,2,0,0,1
12B214,19,40281,3,1,0,2,3,223,2,63,3,3,1,1,1,1,1,1,2,2,1,5,2,2,1,2,2,2,2,0,2,1,1,2,5,2,2,2,2,1,2,2,2,2,2,0,2,1,1,1,4,1,2,1,1,1,2,0,2,1,1,40,2,0,2,4,2,0,2,2,2,2,1,1,1,2,1,1,1,1,1,1,1,14003,1,2,1,2,2,2,1,4,2,1
12B214,19,40281,1,1,0,3,3,223,1,20,7,1,6,1,1,1,1,2,2,2,1,5,2,2,1,2,2,2,3,300,2,1,1,1,5,2,2,2,2,1,2,2,2,2,2,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,30,2,0,2,3,1,0,2,2,1,1,1,1,1,2,1,1,1,1,1,1,1,35390,1,2,1,2,2,0,1,2,1,2
12B214,19,40281,2,1,0,1,3,223,1,53,4,3,4,1,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,0,2,0,1,2,2,2,2,9568,4,4,2,0,0,0,2,0,1,1
13B214,19,40282,3,1,0,1,3,223,2,25,4,2,1,1,2,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2,0,4,3,1,0,2,2,2,2,2,1,2,0,2,0,1,1,1,1,1,10280,3,3,1,0,0,0,2,0,2,1
13B214,19,40282,4,1,0,1,3,223,2,48,7,4,1,1,1,1,1,1,2,1,5,2,1,1,1,2,1,2,2,0,1,1,1,5,3,2,2,1,2,1,1,2,2,2,3,50,1,1,1,1,4,1,2,2,2,2,2,0,2,1,4,40,2,0,3,4,1,0,1,2,2,1,2,1,1,1,1,1,1,2,1,1,2,39067,1,2,1,3,3,2,1,11,2,2
13B214,19,40282,1,1,0,2,3,223,2,43,3,3,7,1,1,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,3,2,4,2,0,2,2,2,2,1,1,1,2,1,1,1,1,1,1,2,18940,1,3,1,0,0,0,2,0,0,1
13B214,19,40282,2,1,0,1,3,223,1,34,8,2,1,1,1,1,2,1,2,1,3,3,2,1,1,1,2,2,3,300,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,2,1,1,1,2,0,2,1,1,15,1,6,4,4,1,0,2,1,2,2,1,1,1,2,1,2,1,1,1,1,1,35100,1,2,1,2,0,2,1,4,2,2
12B214,19,40284,2,1,0,1,3,223,2,69,2,6,7,1,1,1,2,2,2,2,1,6,2,2,1,2,2,2,3,50,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2,0,2,3,2,0,2,2,2,2,2,2,2,0,1,1,1,2,2,2,2,8657,1,1,1,2,0,0,1,1,0,0
12B214,19,40284,1,1,0,2,3,223,2,73,6,3,7,1,1,1,1,2,2,1,2,4,2,2,2,2,1,2,2,0,2,1,1,3,4,2,2,1,2,2,2,2,2,2,3,100,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,20,1,7,2,3,1,0,1,2,2,2,2,1,1,1,1,1,1,1,1,1,1,17314,1,2,1,2,2,0,1,5,0,1
12A208,19,40292,4,1,0,1,3,223,2,72,7,5,8,1,1,2,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,2,2,2,2,1,2,2,2,2,3,35,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,60,2,0,2,2,1,0,2,2,2,2,2,1,1,1,1,1,1,2,1,1,2,15465,1,3,1,0,2,0,1,1,0,2
12A208,19,40292,2,1,0,1,3,223,2,68,2,6,7,1,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,2,2,1,2,0,2,0,1,1,1,1,2,7732,4,4,2,0,0,0,2,0,0,0
12A208,19,40292,3,1,0,1,3,223,1,33,7,5,1,1,1,1,2,2,2,1,3,1,1,2,2,2,2,2,2,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,2,0,3,3,1,0,2,2,2,2,2,1,2,0,1,2,1,1,1,1,1,16311,1,2,1,2,0,0,1,3,2,2
12A208,19,40292,1,1,0,2,3,223,2,63,6,3,7,1,1,1,2,2,2,2,1,5,2,2,1,2,2,2,2,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,2,0,3,3,1,0,2,2,2,2,2,1,1,2,2,0,1,2,1,2,1,12087,1,1,1,2,0,0,1,1,0,1
13A208,19,40293,4,1,0,1,3,223,1,45,8,2,1,1,1,1,2,1,2,2,2,1,2,1,2,2,2,2,2,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,3,25,2,1,1,30,2,0,2,4,2,0,2,2,2,2,1,1,1,2,1,1,1,1,1,1,1,22918,1,2,1,2,0,2,1,3,2,2
13A208,19,40293,3,1,0,1,3,223,1,55,4,3,1,1,1,2,2,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,1,1,1,1,3,25,2,1,1,20,2,0,2,3,2,0,2,2,2,2,2,2,2,0,2,0,1,2,2,2,2,9417,1,3,1,0,0,2,1,1,2,1
13A208,19,40293,1,1,0,1,3,223,1,44,6,3,1,1,1,2,2,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,1,1,1,1,3,30,2,1,1,25,2,0,2,3,2,0,2,2,2,2,2,1,2,0,2,0,1,1,1,1,1,23380,1,3,1,0,0,2,1,1,2,1
12B214,19,40370,1,1,0,1,3,223,1,58,3,3,1,1,1,2,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,2,1,2,2,2,2,1,2,2,1,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,30,2,0,2,3,1,0,2,2,2,2,2,2,2,0,1,1,1,2,1,1,1,15366,1,3,1,0,1,0,1,4,2,1
12B214,19,40370,3,1,0,1,3,223,1,55,3,3,1,1,1,2,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,2,2,2,2,2,2,2,1,2,3,10,2,1,1,2,3,2,2,2,2,2,3,20,2,1,1,60,1,5,2,3,2,0,2,1,2,2,1,2,2,0,1,1,1,1,1,1,1,7683,1,3,1,0,2,2,1,3,2,1
12B214,19,40370,4,1,0,1,3,223,1,78,4,3,8,1,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,2,2,2,2,2,2,0,2,0,1,2,1,1,2,17740,4,4,2,0,0,0,2,0,0,1
12B214,19,40370,2,1,0,5,3,223,1,18,4,1,6,1,2,2,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,2,2,2,1,2,2,2,2,2,2,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,30,2,0,3,2,1,0,2,2,2,2,2,2,1,2,1,1,1,1,2,1,2,57627,3,3,1,0,2,0,1,1,1,1
13B214,19,40371,2,1,0,1,3,223,2,68,2,6,8,1,1,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,2,2,2,2,0,2,0,1,1,1,1,1,20388,2,4,2,0,0,0,2,0,0,0
13B214,19,40371,3,1,0,2,3,223,2,53,6,3,7,1,1,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,2,0,3,4,1,0,2,2,2,2,1,1,3,0,1,2,1,3,1,3,1,26925,1,3,1,0,0,0,2,0,0,1
13B214,19,40371,1,1,0,2,3,223,2,38,4,2,1,1,1,2,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,2,2,2,1,2,2,1,2,2,2,0,2,1,5,7,3,1,2,1,1,1,1,0,1,2,1,20,2,0,4,2,1,0,1,2,2,2,1,1,1,2,1,4,1,1,1,1,1,26106,1,3,1,0,2,1,1,12,2,1
13A208,19,40384,1,1,0,2,3,223,2,58,3,3,7,1,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,2,2,1,2,0,1,1,1,2,2,2,2,36086,4,4,2,0,0,0,2,0,0,1
13A208,19,40384,2,1,0,2,3,223,2,52,6,2,1,1,1,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,0,2,0,1,2,1,1,1,30487,2,4,2,0,0,0,2,0,2,1
13A208,19,40384,4,1,0,2,3,223,2,55,3,3,7,1,1,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,2,2,2,2,0,2,0,1,2,1,1,1,36086,2,4,2,0,0,0,2,0,0,1
12A208,19,40386,3,1,0,1,3,223,2,58,2,6,7,1,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,2,2,2,2,0,2,0,1,3,3,3,3,13606,4,4,2,0,0,0,2,0,0,0
12A208,19,40386,1,1,0,2,3,223,2,61,2,6,7,1,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,0,2,0,1,2,2,2,2,27213,4,4,2,0,0,0,2,0,0,0
12A208,19,40386,4,1,0,2,3,223,2,63,2,6,7,1,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,2,2,2,2,2,0,2,0,1,2,2,2,2,27213,4,4,2,0,0,0,2,0,0,0
12A208,19,40386,2,1,0,1,3,223,1,46,6,3,1,1,2,2,2,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,2,1,2,2,2,3,20,2,1,2,10,2,0,2,3,2,0,2,2,2,2,2,2,2,0,2,0,1,2,2,2,1,9298,3,3,1,0,0,2,1,1,2,1
13B213,19,40426,1,1,0,1,3,223,1,44,7,5,1,1,1,1,2,2,2,1,2,4,2,2,2,1,2,2,3,200,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1,6,4,3,1,0,1,2,2,2,1,1,1,2,1,5,1,1,2,1,1,23585,1,2,1,2,0,0,1,2,2,2
13B213,19,40426,2,1,0,1,3,223,2,51,6,2,1,1,1,1,1,2,2,1,2,1,2,1,1,2,2,2,2,0,1,1,1,8,6,2,2,1,1,1,2,2,2,2,3,300,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,30,1,3,1,2,1,0,1,2,2,1,2,1,1,2,1,1,1,2,2,2,1,19055,1,2,1,3,2,0,1,10,2,1
13B201,19,40428,1,1,0,2,3,223,2,48,7,5,1,1,1,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,1,6,3,3,1,0,2,2,2,2,1,1,1,1,1,5,1,1,1,1,2,18564,1,3,1,0,0,0,2,0,2,2
13B201,19,40432,1,1,0,1,3,223,1,46,7,3,1,1,1,1,2,2,2,1,2,3,2,2,2,2,1,2,2,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,2,0,2,3,2,0,2,2,2,2,2,1,1,2,1,2,1,1,1,1,1,21997,1,2,1,2,0,0,1,2,2,2
13B201,19,40432,3,1,0,1,3,223,1,56,7,1,1,1,1,1,2,2,2,1,2,3,2,2,2,2,1,2,2,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,2,0,2,4,2,0,2,2,2,2,1,1,1,2,1,1,1,1,1,1,1,27117,1,2,1,1,0,0,1,2,2,2
12B215,19,40464,1,1,0,1,3,223,1,50,7,5,1,1,1,2,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,2,2,2,2,2,1,2,2,3,120,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,30,2,0,3,3,2,0,1,2,2,1,1,2,2,0,1,1,1,1,1,1,2,18620,1,3,1,0,2,0,1,2,2,2
12B215,19,40464,2,1,0,1,3,223,1,61,7,4,1,1,1,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,2,0,2,2,2,0,2,2,2,2,2,2,2,0,1,1,1,1,1,2,2,30605,1,3,1,0,0,0,2,0,2,2
12B215,19,40464,3,1,0,2,3,223,2,54,4,2,7,1,1,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,2,2,2,0,2,2,2,2,2,1,2,0,2,0,1,2,1,1,1,15348,1,3,1,0,0,0,2,0,0,1
12B215,19,40464,4,1,0,2,3,223,2,31,4,2,1,1,1,1,2,2,2,1,1,4,2,2,1,2,2,2,3,150,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,2,0,2,3,1,0,2,2,2,2,2,2,2,0,2,0,1,2,1,2,1,16154,1,2,1,2,0,0,1,1,2,1
11B215,19,40470,1,1,0,2,3,223,2,53,2,6,1,1,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,2,2,2,2,2,0,2,0,1,1,1,1,1,14304,4,4,2,0,0,0,2,0,2,0
11B215,19,40470,2,1,0,1,3,223,1,49,3,3,1,1,1,2,2,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,1,1,1,1,3,30,2,1,2,30,2,0,2,2,2,0,2,2,2,2,2,2,2,0,2,0,1,1,1,1,1,34708,1,3,1,0,0,2,1,1,2,1
11B215,19,40470,3,1,0,3,3,223,1,19,4,3,1,1,2,1,2,2,2,2,1,4,2,2,2,2,1,2,2,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,2,0,2,3,2,0,2,2,2,2,2,2,2,0,2,0,1,2,2,2,2,32092,3,1,1,2,0,0,1,1,2,1
11B215,19,40470,4,1,0,1,3,223,2,49,4,3,1,1,1,2,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,2,1,2,2,2,2,2,2,2,3,270,2,1,1,2,4,1,2,1,2,2,3,50,2,1,1,45,2,0,2,3,2,0,2,2,2,2,1,1,1,2,2,0,1,1,1,1,1,7152,1,3,1,0,2,2,1,6,2,1
13B201,19,40474,2,1,0,3,3,223,2,48,4,2,1,1,2,2,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,1,2,2,2,2,2,2,2,2,2,0,2,1,5,0,0,0,0,0,0,0,0,0,0,0,0,20,2,0,2,1,2,0,2,2,2,2,2,1,2,0,1,2,1,1,1,1,1,58788,3,3,1,0,2,0,1,2,2,1
